site,year,date,datescaled,siteyear,siteday,treeID,recorder,caterpillars,temp_m.cent,temp_ls.cent,temp_lm.cent,resid
BAD,2017,149,0.077846518,BAD 2017,BAD 149 2017,BAD 9,DW,0,1.531016807,0.933406961,0.343402377,10303
BAD,2017,149,0.077846518,BAD 2017,BAD 149 2017,BAD 13,KK,0,1.531016807,0.933406961,0.343402377,10304
BAD,2017,149,0.077846518,BAD 2017,BAD 149 2017,BAD 14,KK,0,1.531016807,0.933406961,0.343402377,10305
BAD,2017,149,0.077846518,BAD 2017,BAD 149 2017,BAD 12,KK,0,1.531016807,0.933406961,0.343402377,10306
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 9,KK,0,0.815507878,0.523445013,0.234670235,10307
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 11,KK,0,0.815507878,0.523445013,0.234670235,10308
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 13,KK,0,0.815507878,0.523445013,0.234670235,10309
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 14,DW,0,0.815507878,0.523445013,0.234670235,10310
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 16,KK,0,0.815507878,0.523445013,0.234670235,10311
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 10,DW,0,0.815507878,0.523445013,0.234670235,10312
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 12,DW,0,0.815507878,0.523445013,0.234670235,10313
CAL,2017,149,0.077846518,CAL 2017,CAL 149 2017,CAL 15,KK,0,0.815507878,0.523445013,0.234670235,10314
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 14,JDS,0,0.431984564,-0.028966339,-0.712234031,10315
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 15,JDS,0,0.431984564,-0.028966339,-0.712234031,10316
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 9,JDS,0,0.431984564,-0.028966339,-0.712234031,10317
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 10,JDS,0,0.431984564,-0.028966339,-0.712234031,10318
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 11,JDS,0,0.431984564,-0.028966339,-0.712234031,10319
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 13,JDS,0,0.431984564,-0.028966339,-0.712234031,10320
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 16,JDS,0,0.431984564,-0.028966339,-0.712234031,10321
CRU,2017,149,0.077846518,CRU 2017,CRU 149 2017,CRU 12,JDS,0,0.431984564,-0.028966339,-0.712234031,10322
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 10,KM,0,0.836846172,0.465137828,-0.070105063,10323
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 11,JDS,0,0.836846172,0.465137828,-0.070105063,10324
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 16,JDS,0,0.836846172,0.465137828,-0.070105063,10325
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 17,JDS,0,0.836846172,0.465137828,-0.070105063,10326
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 12,JDS,0,0.836846172,0.465137828,-0.070105063,10327
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 15,JDS,0,0.836846172,0.465137828,-0.070105063,10328
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 13,KM,0,0.836846172,0.465137828,-0.070105063,10329
DAV,2017,149,0.077846518,DAV 2017,DAV 149 2017,DAV 14,KM,0,0.836846172,0.465137828,-0.070105063,10330
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 9,KM,0,0.196035656,-0.258403414,-0.97274792,10331
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 13,JDS,0,0.196035656,-0.258403414,-0.97274792,10332
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 15,JDS,0,0.196035656,-0.258403414,-0.97274792,10333
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 16,JDS,0,0.196035656,-0.258403414,-0.97274792,10334
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 12,KM,0,0.196035656,-0.258403414,-0.97274792,10335
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 10,KM,0,0.196035656,-0.258403414,-0.97274792,10336
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 11,KM,0,0.196035656,-0.258403414,-0.97274792,10337
DLW,2017,149,0.077846518,DLW 2017,DLW 149 2017,DLW 14,JDS,0,0.196035656,-0.258403414,-0.97274792,10338
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 1,ABP,0,1.834890318,1.365728602,0.590108231,10339
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 7,ABP,0,1.834890318,1.365728602,0.590108231,10340
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 13,ABP,0,1.834890318,1.365728602,0.590108231,10341
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 3,ABP,0,1.834890318,1.365728602,0.590108231,10342
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 11,ABP,0,1.834890318,1.365728602,0.590108231,10343
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 15,ABP,0,1.834890318,1.365728602,0.590108231,10344
DOW,2017,149,0.077846518,DOW 2017,DOW 149 2017,DOW 5,ABP,0,1.834890318,1.365728602,0.590108231,10345
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 14,KK,0,1.3494176,0.76923583,0.290433627,10346
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 10,DW,0,1.3494176,0.76923583,0.290433627,10347
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 11,KK,0,1.3494176,0.76923583,0.290433627,10348
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 12,DW,1,1.3494176,0.76923583,0.290433627,10349
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 15,DW,0,1.3494176,0.76923583,0.290433627,10350
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 16,DW,0,1.3494176,0.76923583,0.290433627,10351
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 13,KK,0,1.3494176,0.76923583,0.290433627,10352
DUN,2017,149,0.077846518,DUN 2017,DUN 149 2017,DUN 9,DW,0,1.3494176,0.76923583,0.290433627,10353
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 12,ABP,0,2.505409664,1.697336382,1.002957933,10354
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 13,ABP,0,2.505409664,1.697336382,1.002957933,10355
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 9,ABP,0,2.505409664,1.697336382,1.002957933,10356
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 10,ABP,0,2.505409664,1.697336382,1.002957933,10357
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 11,ABP,0,2.505409664,1.697336382,1.002957933,10358
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 14,ABP,0,2.505409664,1.697336382,1.002957933,10359
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 15,ABP,0,2.505409664,1.697336382,1.002957933,10360
EDI,2017,149,0.077846518,EDI 2017,EDI 149 2017,EDI 16,ABP,0,2.505409664,1.697336382,1.002957933,10361
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 15,JDS,0,1.599933473,1.168066187,0.764032834,10362
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 16,JDS,0,1.599933473,1.168066187,0.764032834,10363
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 11,KM,0,1.599933473,1.168066187,0.764032834,10364
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 17,KM,0,1.599933473,1.168066187,0.764032834,10365
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 14,JDS,1,1.599933473,1.168066187,0.764032834,10366
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 12,KM,0,1.599933473,1.168066187,0.764032834,10367
FOU,2017,149,0.077846518,FOU 2017,FOU 149 2017,FOU 13,KM,0,1.599933473,1.168066187,0.764032834,10368
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 12,DW,0,1.92560014,1.131699478,0.410577973,10369
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 17,DW,0,1.92560014,1.131699478,0.410577973,10370
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 13,DW,0,1.92560014,1.131699478,0.410577973,10371
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 14,DW,0,1.92560014,1.131699478,0.410577973,10372
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 15,DW,0,1.92560014,1.131699478,0.410577973,10373
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 10,DW,0,1.92560014,1.131699478,0.410577973,10374
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 11,DW,0,1.92560014,1.131699478,0.410577973,10375
GLF,2017,149,0.077846518,GLF 2017,GLF 149 2017,GLF 16,DW,0,1.92560014,1.131699478,0.410577973,10376
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 14,JDS,0,0.903850636,0.528193525,-0.050978575,10377
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 15,JDS,0,0.903850636,0.528193525,-0.050978575,10378
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 9,JDS,0,0.903850636,0.528193525,-0.050978575,10379
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 3,JDS,0,0.903850636,0.528193525,-0.050978575,10380
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 8,JDS,0,0.903850636,0.528193525,-0.050978575,10381
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 12,KM,0,0.903850636,0.528193525,-0.050978575,10382
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 2,JDS,0,0.903850636,0.528193525,-0.050978575,10383
HWP,2017,149,0.077846518,HWP 2017,HWP 149 2017,HWP 11,JDS,1,0.903850636,0.528193525,-0.050978575,10384
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 9,DW,0,1.446026727,0.948690974,0.491089381,10385
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 10,DW,0,1.446026727,0.948690974,0.491089381,10386
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 11,DW,0,1.446026727,0.948690974,0.491089381,10387
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 12,DW,0,1.446026727,0.948690974,0.491089381,10388
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 13,KK,0,1.446026727,0.948690974,0.491089381,10389
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 14,KK,0,1.446026727,0.948690974,0.491089381,10390
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 16,KK,0,1.446026727,0.948690974,0.491089381,10391
KCK,2017,149,0.077846518,KCK 2017,KCK 149 2017,KCK 17,KK,0,1.446026727,0.948690974,0.491089381,10392
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 9,DW,0,1.19976891,0.723462352,0.391322139,10393
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 15,KK,0,1.19976891,0.723462352,0.391322139,10394
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 11,DW,0,1.19976891,0.723462352,0.391322139,10395
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 10,DW,0,1.19976891,0.723462352,0.391322139,10396
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 12,DW,0,1.19976891,0.723462352,0.391322139,10397
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 13,KK,0,1.19976891,0.723462352,0.391322139,10398
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 14,KK,0,1.19976891,0.723462352,0.391322139,10399
KCZ,2017,149,0.077846518,KCZ 2017,KCZ 149 2017,KCZ 16,KK,0,1.19976891,0.723462352,0.391322139,10400
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 9,KK,0,1.999784168,1.363028347,0.930500592,10401
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 3,DW,0,1.999784168,1.363028347,0.930500592,10402
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 5,KK,1,1.999784168,1.363028347,0.930500592,10403
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 7,DW,0,1.999784168,1.363028347,0.930500592,10404
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 11,DW,1,1.999784168,1.363028347,0.930500592,10405
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 13,KK,2,1.999784168,1.363028347,0.930500592,10406
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 15,KK,0,1.999784168,1.363028347,0.930500592,10407
PIT,2017,149,0.077846518,PIT 2017,PIT 149 2017,PIT 1,KK,1,1.999784168,1.363028347,0.930500592,10408
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 14,KK,0,2.653769783,1.80959361,1.128167258,10409
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 16,DW,0,2.653769783,1.80959361,1.128167258,10410
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 17,DW,0,2.653769783,1.80959361,1.128167258,10411
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 12,KK,0,2.653769783,1.80959361,1.128167258,10412
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 10,DW,0,2.653769783,1.80959361,1.128167258,10413
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 11,DW,0,2.653769783,1.80959361,1.128167258,10414
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 13,KK,0,2.653769783,1.80959361,1.128167258,10415
SER,2017,149,0.077846518,SER 2017,SER 149 2017,SER 15,KK,2,2.653769783,1.80959361,1.128167258,10416
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 15,DW,0,2.269742501,1.864872522,1.444031842,10417
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 10,DW,0,2.269742501,1.864872522,1.444031842,10418
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 12,DW,0,2.269742501,1.864872522,1.444031842,10419
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 16,DW,0,2.269742501,1.864872522,1.444031842,10420
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 11,DW,0,2.269742501,1.864872522,1.444031842,10421
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 13,DW,0,2.269742501,1.864872522,1.444031842,10422
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 14,DW,0,2.269742501,1.864872522,1.444031842,10423
STY,2017,149,0.077846518,STY 2017,STY 149 2017,STY 17,DW,0,2.269742501,1.864872522,1.444031842,10424
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 13,KM,0,1.45635014,0.821962658,0.17282202,10425
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 9,JDS,0,1.45635014,0.821962658,0.17282202,10426
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 11,KM,1,1.45635014,0.821962658,0.17282202,10427
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 15,KM,0,1.45635014,0.821962658,0.17282202,10428
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 16,JDS,0,1.45635014,0.821962658,0.17282202,10429
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 10,JDS,0,1.45635014,0.821962658,0.17282202,10430
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 8,KM,0,1.45635014,0.821962658,0.17282202,10431
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 12,KM,0,1.45635014,0.821962658,0.17282202,10432
TAI,2017,149,0.077846518,TAI 2017,TAI 149 2017,TAI 14,KM,0,1.45635014,0.821962658,0.17282202,10433
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 9,KM,0,0.308561945,-0.077977393,-0.926129369,10434
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 10,KM,1,0.308561945,-0.077977393,-0.926129369,10435
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 11,KM,0,0.308561945,-0.077977393,-0.926129369,10436
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 12,KM,0,0.308561945,-0.077977393,-0.926129369,10437
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 13,JDS,1,0.308561945,-0.077977393,-0.926129369,10438
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 14,JDS,0,0.308561945,-0.077977393,-0.926129369,10439
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 15,JDS,0,0.308561945,-0.077977393,-0.926129369,10440
TOM,2017,149,0.077846518,TOM 2017,TOM 149 2017,TOM 16,JDS,0,0.308561945,-0.077977393,-0.926129369,10441
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 12,KM,0,0.949749941,0.362575753,-0.38012044,10442
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 17,JDS,0,0.949749941,0.362575753,-0.38012044,10443
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 11,KM,0,0.949749941,0.362575753,-0.38012044,10444
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 10,KM,1,0.949749941,0.362575753,-0.38012044,10445
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 13,JDS,0,0.949749941,0.362575753,-0.38012044,10446
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 14,JDS,0,0.949749941,0.362575753,-0.38012044,10447
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 15,JDS,0,0.949749941,0.362575753,-0.38012044,10448
AVN,2017,150,0.148829158,AVN 2017,AVN 150 2017,AVN 16,JDS,0,0.949749941,0.362575753,-0.38012044,10449
BIR,2017,150,0.148829158,BIR 2017,BIR 150 2017,BIR 12,DW,0,1.454203811,0.848741144,0.366561604,10450
BIR,2017,150,0.148829158,BIR 2017,BIR 150 2017,BIR 9,DW,0,1.454203811,0.848741144,0.366561604,10451
BIR,2017,150,0.148829158,BIR 2017,BIR 150 2017,BIR 10,DW,0,1.454203811,0.848741144,0.366561604,10452
BIR,2017,150,0.148829158,BIR 2017,BIR 150 2017,BIR 11,DW,0,1.454203811,0.848741144,0.366561604,10453
BIR,2017,150,0.148829158,BIR 2017,BIR 150 2017,BIR 13,DW,0,1.454203811,0.848741144,0.366561604,10454
BIR,2017,150,0.148829158,BIR 2017,BIR 150 2017,BIR 14,DW,0,1.454203811,0.848741144,0.366561604,10455
BLA,2017,150,0.148829158,BLA 2017,BLA 150 2017,BLA 13,DW,0,0.708740021,0.438036,0.082432635,10456
BLA,2017,150,0.148829158,BLA 2017,BLA 150 2017,BLA 9,DW,0,0.708740021,0.438036,0.082432635,10457
BLA,2017,150,0.148829158,BLA 2017,BLA 150 2017,BLA 12,KK,0,0.708740021,0.438036,0.082432635,10458
BLA,2017,150,0.148829158,BLA 2017,BLA 150 2017,BLA 10,DW,0,0.708740021,0.438036,0.082432635,10459
BLA,2017,150,0.148829158,BLA 2017,BLA 150 2017,BLA 11,DW,0,0.708740021,0.438036,0.082432635,10460
BLA,2017,150,0.148829158,BLA 2017,BLA 150 2017,BLA 14,DW,0,0.708740021,0.438036,0.082432635,10461
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 12,KK,0,1.999784168,1.363028347,0.930500592,10462
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 16,DW,0,1.999784168,1.363028347,0.930500592,10463
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 10,KK,0,1.999784168,1.363028347,0.930500592,10464
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 14,DW,0,1.999784168,1.363028347,0.930500592,10465
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 11,KK,0,1.999784168,1.363028347,0.930500592,10466
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 13,DW,0,1.999784168,1.363028347,0.930500592,10467
BLG,2017,150,0.148829158,BLG 2017,BLG 150 2017,BLG 15,DW,0,1.999784168,1.363028347,0.930500592,10468
CAR,2017,150,0.148829158,CAR 2017,CAR 150 2017,CAR 9,JDS,0,0.684734564,0.081651646,-0.774641769,10469
CAR,2017,150,0.148829158,CAR 2017,CAR 150 2017,CAR 10,JDS,0,0.684734564,0.081651646,-0.774641769,10470
CAR,2017,150,0.148829158,CAR 2017,CAR 150 2017,CAR 11,JDS,0,0.684734564,0.081651646,-0.774641769,10471
CAR,2017,150,0.148829158,CAR 2017,CAR 150 2017,CAR 12,JDS,0,0.684734564,0.081651646,-0.774641769,10472
CAR,2017,150,0.148829158,CAR 2017,CAR 150 2017,CAR 13,JDS,0,0.684734564,0.081651646,-0.774641769,10473
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 13,KM,0,1.495493989,0.931222012,0.276923211,10474
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 14,KM,1,1.495493989,0.931222012,0.276923211,10475
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 16,KM,0,1.495493989,0.931222012,0.276923211,10476
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 11,JDS,0,1.495493989,0.931222012,0.276923211,10477
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 15,KM,0,1.495493989,0.931222012,0.276923211,10478
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 17,KM,0,1.495493989,0.931222012,0.276923211,10479
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 10,JDS,0,1.495493989,0.931222012,0.276923211,10480
DEL,2017,150,0.148829158,DEL 2017,DEL 150 2017,DEL 12,JDS,1,1.495493989,0.931222012,0.276923211,10481
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 16,DW,0,0.263058473,-0.070814978,-0.618117464,10482
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 10,KK,0,0.263058473,-0.070814978,-0.618117464,10483
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 11,KK,1,0.263058473,-0.070814978,-0.618117464,10484
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 14,DW,0,0.263058473,-0.070814978,-0.618117464,10485
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 15,DW,0,0.263058473,-0.070814978,-0.618117464,10486
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 9,KK,0,0.263058473,-0.070814978,-0.618117464,10487
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 12,KK,0,0.263058473,-0.070814978,-0.618117464,10488
DNC,2017,150,0.148829158,DNC 2017,DNC 150 2017,DNC 13,DW,0,0.263058473,-0.070814978,-0.618117464,10489
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 9,DW,0,0.280495477,-0.065371951,-0.480642265,10490
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 11,DW,0,0.280495477,-0.065371951,-0.480642265,10491
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 14,DW,0,0.280495477,-0.065371951,-0.480642265,10492
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 10,DW,0,0.280495477,-0.065371951,-0.480642265,10493
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 12,DW,0,0.280495477,-0.065371951,-0.480642265,10494
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 15,KK,0,0.280495477,-0.065371951,-0.480642265,10495
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 16,KK,0,0.280495477,-0.065371951,-0.480642265,10496
DNM,2017,150,0.148829158,DNM 2017,DNM 150 2017,DNM 13,DW,0,0.280495477,-0.065371951,-0.480642265,10497
DNS,2017,150,0.148829158,DNS 2017,DNS 150 2017,DNS 9,KK,0,-0.460047182,-0.947951033,-1.702636313,10498
DNS,2017,150,0.148829158,DNS 2017,DNS 150 2017,DNS 10,DW,0,-0.460047182,-0.947951033,-1.702636313,10499
DNS,2017,150,0.148829158,DNS 2017,DNS 150 2017,DNS 11,DW,0,-0.460047182,-0.947951033,-1.702636313,10500
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 15,DW,0,2.346812441,1.537168865,0.688121127,10501
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 10,KK,0,2.346812441,1.537168865,0.688121127,10502
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 11,KK,0,2.346812441,1.537168865,0.688121127,10503
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 12,KK,0,2.346812441,1.537168865,0.688121127,10504
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 13,DW,0,2.346812441,1.537168865,0.688121127,10505
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 14,DW,0,2.346812441,1.537168865,0.688121127,10506
FOF,2017,150,0.148829158,FOF 2017,FOF 150 2017,FOF 16,DW,1,2.346812441,1.537168865,0.688121127,10507
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 12,KM,0,0.438097164,0.111886127,-0.39102421,10508
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 11,KM,0,0.438097164,0.111886127,-0.39102421,10509
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 13,KM,0,0.438097164,0.111886127,-0.39102421,10510
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 16,JDS,0,0.438097164,0.111886127,-0.39102421,10511
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 14,JDS,0,0.438097164,0.111886127,-0.39102421,10512
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 10,KM,0,0.438097164,0.111886127,-0.39102421,10513
FSH,2017,150,0.148829158,FSH 2017,FSH 150 2017,FSH 15,JDS,0,0.438097164,0.111886127,-0.39102421,10514
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 16,JDS,0,0.753775735,0.401854877,-0.189883833,10515
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 17,KM,0,0.753775735,0.401854877,-0.189883833,10516
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 10,KM,2,0.753775735,0.401854877,-0.189883833,10517
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 12,KM,1,0.753775735,0.401854877,-0.189883833,10518
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 14,JDS,0,0.753775735,0.401854877,-0.189883833,10519
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 15,KM,0,0.753775735,0.401854877,-0.189883833,10520
INS,2017,150,0.148829158,INS 2017,INS 150 2017,INS 9,JDS,0,0.753775735,0.401854877,-0.189883833,10521
